the_geom,f_code,iko,ita,name,use,zv3,cartodb_id,created_at,updated_at
0101000020E6100000FFFFFFFFDC2464C0000000C0DD7E5040,GB005,PABL,BVK,BUCKLAND AIRPORT,0,10,928,2014-09-08 10:31:46.559956+00,2014-09-08 10:31:46.559956+00
0101000020E6100000000000802DE062C0000000E06F8D5140,GB005,PAQT,NUI,NUIQSUT AIRPORT,0,11,929,2014-09-08 10:31:46.559956+00,2014-09-08 10:31:46.559956+00
0101000020E6100000FFFFFFFFD4FF63C000000000D5A85140,GB005,PAWI,AIN,WAINWRIGHT AIRPORT,0,12,930,2014-09-08 10:31:46.559956+00,2014-09-08 10:31:46.559956+00
0101000020E6100000000000A04DA863C0FFFFFF9F02DD4D40,GB005,PAJZ,KGK,KOLIGANEK AIRPORT,0,80,931,2014-09-08 10:31:46.559956+00,2014-09-08 10:31:46.559956+00
0101000020E6100000000000C0243C64C0000000A0E5E04D40,GB005,PAQH,KWN,QUINHAGAK AIRPORT,0,7,932,2014-09-08 10:31:46.559956+00,2014-09-08 10:31:46.559956+00
0101000020E610000000000020375C64C000000020D1FA4D40,GB005,PADY,KKH,KONGIGANAK AIRPORT,0,8,933,2014-09-08 10:31:46.559956+00,2014-09-08 10:31:46.559956+00
0101000020E610000000000000FA8064C0FFFFFFFF6AF74D40,GB005,PAKI,KPN,KIPNUK AIRPORT,0,4,934,2014-09-08 10:31:46.559956+00,2014-09-08 10:31:46.559956+00
0101000020E6100000000000E0238964C0010000E019134E40,GB005,PACK,CFK,CHEFORNAK AIRPORT,0,2,935,2014-09-08 10:31:46.559956+00,2014-09-08 10:31:46.559956+00
0101000020E6100000000000C0F09564C0FFFFFF9F333C4E40,GB005,PAGT,NME,NIGHTMUTE AIRPORT,0,7,936,2014-09-08 10:31:46.559956+00,2014-09-08 10:31:46.559956+00
0101000020E610000000000040CB5064C0000000609E6F4E40,GB005,PFKA,KUK,KASIGLUK AIRPORT,0,9,937,2014-09-08 10:31:46.559956+00,2014-09-08 10:31:46.559956+00
0101000020E6100000000000A0B68F64C00100000081644F40,GB005,PAEM,ENM,EMMONAK AIRPORT,0,2,938,2014-09-08 10:31:46.559956+00,2014-09-08 10:31:46.559956+00
0101000020E6100000000000602C0365C0000000A0EE675040,GB005,PAIW,WAA,WALES AIRPORT,0,8,939,2014-09-08 10:31:46.559956+00,2014-09-08 10:31:46.559956+00
0101000020E6100000000000007A5350C0000000C033503240,GB005,TJCP,CPX,BENJAMIN RIVERA NORIEGA AIRPORT,0,3,940,2014-09-08 10:31:46.559956+00,2014-09-08 10:31:46.559956+00
